,postcode,ruralurban,residents,males,females,household,cmmunal,students,area,densitypersons
7624,CF32 7,Total,6195.0,3019.0,3176.0,6195.0,0.0,29.0,2439.34,2.5
7625,CF32 8,Total,7784.0,3869.0,3915.0,7784.0,0.0,62.0,3089.87,2.5
7626,CF32 9,Total,10980.0,5400.0,5580.0,10931.0,49.0,82.0,1563.26,7.0
7627,CF33 4,Total,7059.0,3412.0,3647.0,6992.0,67.0,56.0,1661.31,4.2
7628,CF33 6,Total,7405.0,3665.0,3740.0,7391.0,14.0,58.0,323.16,22.9
7629,CF34 0,Total,10932.0,5343.0,5589.0,10930.0,2.0,61.0,1976.12,5.5
7630,CF34 9,Total,9680.0,4782.0,4898.0,9679.0,1.0,89.0,2095.78,4.6
7631,CF35 5,Total,5609.0,2741.0,2868.0,5491.0,118.0,82.0,2833.85,2.0
7632,CF35 6,Total,10543.0,5986.0,4557.0,9165.0,1378.0,90.0,4162.87,2.5
7633,CF36 3,Total,9009.0,4261.0,4748.0,8801.0,208.0,159.0,701.17,12.8
7634,CF36 5,Total,6996.0,3369.0,3627.0,6861.0,135.0,99.0,637.62,11.0
7635,CF37 1,Total,10318.0,5393.0,4925.0,9471.0,847.0,133.0,983.87,10.5
7636,CF37 2,Total,5515.0,2688.0,2827.0,5490.0,25.0,44.0,941.71,5.9
7637,CF37 3,Total,7523.0,3671.0,3852.0,7523.0,0.0,71.0,2164.52,3.5
7638,CF37 4,Total,6874.0,3331.0,3543.0,6801.0,73.0,53.0,779.39,8.8
7639,CF37 5,Total,8093.0,3888.0,4205.0,8062.0,31.0,41.0,823.48,9.8
7640,CF38 1,Total,9923.0,4833.0,5090.0,9863.0,60.0,94.0,1283.48,7.7
7641,CF38 2,Total,13354.0,6531.0,6823.0,13337.0,17.0,130.0,917.42,14.6
7642,CF39 0,Total,5521.0,2697.0,2824.0,5428.0,93.0,46.0,558.71,9.9
7643,CF39 8,Total,15268.0,7433.0,7835.0,15116.0,152.0,109.0,3059.89,5.0
7644,CF39 9,Total,8137.0,4002.0,4135.0,8105.0,32.0,46.0,582.74,14.0
7645,CF40 1,Total,9475.0,4714.0,4761.0,9424.0,51.0,59.0,1087.44,8.7
7646,CF40 2,Total,11113.0,5411.0,5702.0,11011.0,102.0,58.0,1090.55,10.2
7647,CF41 7,Total,10755.0,5242.0,5513.0,10601.0,154.0,67.0,1278.16,8.4
7648,CF42 5,Total,6047.0,2961.0,3086.0,5999.0,48.0,36.0,2164.43,2.8
7649,CF42 6,Total,7374.0,3592.0,3782.0,7261.0,113.0,71.0,1319.51,5.6
7650,CF43 3,Total,4546.0,2227.0,2319.0,4536.0,10.0,20.0,589.0,7.7
7651,CF43 4,Total,7338.0,3592.0,3746.0,7300.0,38.0,25.0,1442.62,5.1
7652,CF44 0,Total,7817.0,3797.0,4020.0,7771.0,46.0,66.0,6367.93,1.2
7653,CF44 6,Total,9865.0,4845.0,5020.0,9798.0,67.0,65.0,1685.57,5.9
7654,CF44 7,Total,3662.0,1748.0,1914.0,3616.0,46.0,34.0,138.5,26.4
7655,CF44 8,Total,9043.0,4389.0,4654.0,8852.0,191.0,91.0,1386.81,6.5
7656,CF44 9,Total,8824.0,4285.0,4539.0,8813.0,11.0,62.0,11917.75,0.7
7657,CF45 3,Total,10254.0,4922.0,5332.0,10151.0,103.0,61.0,564.05,18.2
7658,CF45 4,Total,9299.0,4543.0,4756.0,9261.0,38.0,63.0,1765.92,5.3
7659,CF46 5,Total,6356.0,3119.0,3237.0,6313.0,43.0,77.0,807.74,7.9
7660,CF46 6,Total,7924.0,3890.0,4034.0,7858.0,66.0,65.0,2620.09,3.0
7661,CF47 0,Total,7551.0,3794.0,3757.0,7492.0,59.0,68.0,750.83,10.1
7662,CF47 8,Total,3215.0,1598.0,1617.0,3160.0,55.0,26.0,176.41,18.2
7663,CF47 9,Total,11120.0,5316.0,5804.0,11086.0,34.0,74.0,243.35,45.7
7664,CF48 1,Total,8997.0,4381.0,4616.0,8943.0,54.0,83.0,914.65,9.8
7665,CF48 2,Total,6207.0,3016.0,3191.0,6160.0,47.0,40.0,3593.79,1.7
7666,CF48 3,Total,4270.0,2115.0,2155.0,4246.0,24.0,22.0,331.5,12.9
7667,CF48 4,Total,7809.0,3825.0,3984.0,7668.0,141.0,67.0,2799.56,2.8
7668,CF5  1,Total,11402.0,5608.0,5794.0,11258.0,144.0,130.0,142.43,80.1
7669,CF5  2,Total,9826.0,4708.0,5118.0,9384.0,442.0,240.0,288.16,34.1
7670,CF5  3,Total,12152.0,5807.0,6345.0,12145.0,7.0,89.0,273.38,44.5
7671,CF5  4,Total,16368.0,7647.0,8721.0,16235.0,133.0,86.0,361.68,45.3
7672,CF5  5,Total,11368.0,5388.0,5980.0,11270.0,98.0,35.0,331.08,34.3
7673,CF5  6,Total,4908.0,2401.0,2507.0,4847.0,61.0,126.0,6204.92,0.8
7674,CF61 1,Total,4798.0,2291.0,2507.0,4459.0,339.0,84.0,1658.63,2.9
7675,CF61 2,Total,5185.0,2509.0,2676.0,5184.0,1.0,70.0,1634.49,3.2
7676,CF62 3,Total,6907.0,3391.0,3516.0,6901.0,6.0,101.0,4313.93,1.6
7677,CF62 4,Total,5133.0,2905.0,2228.0,4413.0,720.0,49.0,1327.93,3.9
7678,CF62 5,Total,2658.0,1277.0,1381.0,2614.0,44.0,21.0,168.63,15.8
7679,CF62 6,Total,5802.0,2771.0,3031.0,5730.0,72.0,100.0,232.58,24.9
7680,CF62 7,Total,7271.0,3531.0,3740.0,7255.0,16.0,100.0,232.31,31.3
7681,CF62 8,Total,7265.0,3465.0,3800.0,7034.0,231.0,56.0,341.47,21.3
7682,CF62 9,Total,6410.0,3010.0,3400.0,6403.0,7.0,60.0,196.9,32.6
7683,CF63 1,Total,9265.0,4413.0,4852.0,9229.0,36.0,61.0,215.28,43.0
7684,CF63 2,Total,5437.0,2718.0,2719.0,5429.0,8.0,33.0,190.61,28.5
7685,CF63 3,Total,1404.0,700.0,704.0,1404.0,0.0,11.0,19.99,70.2
7686,CF63 4,Total,5818.0,2864.0,2954.0,5810.0,8.0,31.0,221.99,26.2
7687,CF64 1,Total,5355.0,2758.0,2597.0,5317.0,38.0,71.0,112.41,47.6
7688,CF64 2,Total,8190.0,3895.0,4295.0,8068.0,122.0,102.0,322.43,25.4
7689,CF64 3,Total,8460.0,4012.0,4448.0,8369.0,91.0,165.0,322.38,26.2
7690,CF64 4,Total,7799.0,3722.0,4077.0,7751.0,48.0,117.0,1959.82,4.0
7691,CF64 5,Total,6770.0,3249.0,3521.0,6570.0,200.0,154.0,859.25,7.9
7692,CF71 7,Total,9049.0,4457.0,4592.0,8986.0,63.0,281.0,10029.36,0.9
7693,CF72 8,Total,10908.0,5301.0,5607.0,10822.0,86.0,129.0,1946.3,5.6
7694,CF72 9,Total,14649.0,7153.0,7496.0,14636.0,13.0,180.0,2960.79,4.9
7695,CF81 8,Total,8258.0,4066.0,4192.0,8199.0,59.0,45.0,375.05,22.0
7696,CF81 9,Total,8173.0,4049.0,4124.0,8117.0,56.0,50.0,2549.45,3.2
7697,CF82 6,Total,835.0,401.0,434.0,835.0,0.0,12.0,61.66,13.5
7698,CF82 7,Total,13377.0,6569.0,6808.0,13282.0,95.0,116.0,1663.32,8.0
7699,CF82 8,Total,6021.0,2927.0,3094.0,6014.0,7.0,38.0,1031.72,5.8
7700,CF83 1,Total,12523.0,6097.0,6426.0,12449.0,74.0,110.0,947.97,13.2
7701,CF83 2,Total,12869.0,6328.0,6541.0,12816.0,53.0,133.0,583.38,22.1
7702,CF83 3,Total,12293.0,5994.0,6299.0,12290.0,3.0,100.0,1906.05,6.4
7703,CF83 4,Total,6799.0,3377.0,3422.0,6778.0,21.0,54.0,1331.5,5.1
7704,CF83 8,Total,10758.0,5239.0,5519.0,10712.0,46.0,112.0,1832.51,5.9
7705,LD1  5,Total,5517.0,2683.0,2834.0,5434.0,83.0,87.0,16016.35,0.3
7706,LD1  6,Total,5824.0,2924.0,2900.0,5776.0,48.0,107.0,38417.53,0.2
7707,LD2  3,Total,5688.0,2796.0,2892.0,5635.0,53.0,94.0,31255.45,0.2
7708,LD3  0,Total,4255.0,2090.0,2165.0,4168.0,87.0,74.0,15005.72,0.3
7709,LD3  7,Total,5283.0,2615.0,2668.0,5128.0,155.0,111.0,18895.8,0.3
7710,LD3  8,Total,4502.0,2215.0,2287.0,4181.0,321.0,79.0,37596.47,0.1
7711,LD3  9,Total,5201.0,2465.0,2736.0,5200.0,1.0,125.0,13667.68,0.4
7712,LD4  4,Total,769.0,377.0,392.0,766.0,3.0,7.0,7700.76,0.1
7713,LD5  4,Total,1106.0,572.0,534.0,1079.0,27.0,23.0,16195.32,0.1
7714,LD6  5,Total,2681.0,1297.0,1384.0,2594.0,87.0,39.0,21084.2,0.1
7715,LD7  1,Total,4812.0,2404.0,2408.0,4763.0,49.0,70.0,22438.6,0.2
7716,LD8  2,Total,4154.0,2046.0,2108.0,4113.0,41.0,66.0,14299.56,0.3
7717,LL11 1,Total,699.0,342.0,357.0,619.0,80.0,6.0,30.96,22.6
7718,LL11 2,Total,7581.0,3815.0,3766.0,7280.0,301.0,75.0,265.84,28.5
7719,LL11 3,Total,7063.0,3537.0,3526.0,7008.0,55.0,62.0,5837.46,1.2
7720,LL11 4,Total,9276.0,4598.0,4678.0,9018.0,258.0,72.0,683.83,13.6
7721,LL11 5,Total,6878.0,3401.0,3477.0,6804.0,74.0,74.0,3093.22,2.2
7722,LL11 6,Total,6840.0,3370.0,3470.0,6805.0,35.0,51.0,371.05,18.4
7723,LL12 0,Total,8045.0,4007.0,4038.0,7983.0,62.0,115.0,3461.58,2.3
7724,LL12 7,Total,7428.0,3556.0,3872.0,7418.0,10.0,59.0,214.97,34.6
7725,LL12 8,Total,7707.0,3724.0,3983.0,7605.0,102.0,140.0,973.32,7.9
7726,LL12 9,Total,5146.0,2536.0,2610.0,5029.0,117.0,67.0,1512.89,3.4
7727,LL13 0,Total,7979.0,3995.0,3984.0,7966.0,13.0,143.0,9563.6,0.8
7728,LL13 7,Total,7956.0,4157.0,3799.0,7771.0,185.0,106.0,288.64,27.6
7729,LL13 8,Total,8042.0,4093.0,3949.0,7987.0,55.0,24.0,174.75,46.0
7730,LL13 9,Total,10888.0,5392.0,5496.0,10792.0,96.0,119.0,3520.08,3.1
7731,LL14 1,Total,4722.0,2352.0,2370.0,4715.0,7.0,43.0,139.77,33.8
7732,LL14 2,Total,8361.0,4099.0,4262.0,8275.0,86.0,71.0,2379.43,3.5
7733,LL14 3,Total,7051.0,3511.0,3540.0,6992.0,59.0,48.0,804.19,8.8
7734,LL14 4,Total,4135.0,2079.0,2056.0,4099.0,36.0,37.0,1709.64,2.4
7735,LL14 5,Total,5031.0,2431.0,2600.0,5002.0,29.0,49.0,2064.98,2.4
7736,LL14 6,Total,4124.0,2030.0,2094.0,4095.0,29.0,33.0,1741.46,2.4
7737,LL15 1,Total,7312.0,3587.0,3725.0,7103.0,209.0,155.0,4568.36,1.6
7738,LL15 2,Total,3520.0,1753.0,1767.0,3516.0,4.0,80.0,14243.79,0.2
7739,LL16 3,Total,6694.0,3346.0,3348.0,6470.0,224.0,82.0,313.39,21.4
7740,LL16 4,Total,4815.0,2353.0,2462.0,4683.0,132.0,90.0,9485.33,0.5
7741,LL16 5,Total,4339.0,2241.0,2098.0,4287.0,52.0,101.0,18404.03,0.2
7742,LL17 0,Total,5276.0,2567.0,2709.0,5110.0,166.0,91.0,4830.12,1.1
7743,LL18 1,Total,3942.0,2086.0,1856.0,3933.0,9.0,20.0,95.57,41.2
7744,LL18 2,Total,8472.0,4042.0,4430.0,8470.0,2.0,68.0,1318.9,6.4
7745,LL18 3,Total,4661.0,2321.0,2340.0,4597.0,64.0,32.0,182.58,25.5
7746,LL18 4,Total,10628.0,5138.0,5490.0,10628.0,0.0,117.0,424.38,25.0
7747,LL18 5,Total,9760.0,4731.0,5029.0,9680.0,80.0,91.0,3718.83,2.6
7748,LL18 6,Total,3089.0,1495.0,1594.0,3078.0,11.0,59.0,1123.1,2.8
7749,LL19 7,Total,7107.0,3417.0,3690.0,7096.0,11.0,56.0,416.43,17.1
7750,LL19 8,Total,7757.0,3694.0,4063.0,7741.0,16.0,61.0,774.63,10.0
7751,LL19 9,Total,5060.0,2447.0,2613.0,5002.0,58.0,69.0,720.09,7.0
7752,LL20 7,Total,4741.0,2382.0,2359.0,4664.0,77.0,42.0,13050.45,0.4
7753,LL20 8,Total,3576.0,1781.0,1795.0,3482.0,94.0,37.0,4841.87,0.7
7754,LL21 0,Total,2300.0,1173.0,1127.0,2292.0,8.0,39.0,13442.49,0.2
7755,LL21 9,Total,3766.0,1891.0,1875.0,3718.0,48.0,59.0,21808.51,0.2
7756,LL22 7,Total,8104.0,3829.0,4275.0,8007.0,97.0,73.0,496.12,16.3
7757,LL22 8,Total,5448.0,2700.0,2748.0,5400.0,48.0,104.0,15149.57,0.4
7758,LL22 9,Total,4148.0,1970.0,2178.0,4045.0,103.0,37.0,3236.08,1.3
7759,LL23 7,Total,4362.0,2174.0,2188.0,4322.0,40.0,67.0,39263.53,0.1
7760,LL24 0,Total,1939.0,1002.0,937.0,1876.0,63.0,33.0,27263.18,0.1
7761,LL25 0,Total,474.0,240.0,234.0,474.0,0.0,4.0,5922.21,0.1
7762,LL26 0,Total,4577.0,2219.0,2358.0,4512.0,65.0,50.0,7961.6,0.6
7763,LL27 0,Total,783.0,392.0,391.0,782.0,1.0,13.0,3689.58,0.2
7764,LL28 4,Total,8157.0,3697.0,4460.0,7763.0,394.0,119.0,327.74,24.9
7765,LL28 5,Total,6000.0,2921.0,3079.0,5931.0,69.0,100.0,5677.98,1.1
7766,LL29 6,Total,1943.0,957.0,986.0,1943.0,0.0,44.0,66.85,29.1
7767,LL29 7,Total,4397.0,2220.0,2177.0,4114.0,283.0,86.0,148.1,29.7
7768,LL29 8,Total,6315.0,3095.0,3220.0,6116.0,199.0,83.0,808.15,7.8
7769,LL29 9,Total,7672.0,3784.0,3888.0,7616.0,56.0,106.0,436.62,17.6
7770,LL30 1,Total,9621.0,4478.0,5143.0,9342.0,279.0,88.0,511.55,18.8
7771,LL30 2,Total,7386.0,3588.0,3798.0,6869.0,517.0,89.0,657.93,11.2
7772,LL30 3,Total,4879.0,2314.0,2565.0,4840.0,39.0,74.0,421.71,11.6
7773,LL31 9,Total,9473.0,4640.0,4833.0,9261.0,212.0,122.0,1144.7,8.3
7774,LL32 8,Total,6518.0,3166.0,3352.0,6488.0,30.0,99.0,9667.69,0.7
7775,LL33 0,Total,3877.0,1920.0,1957.0,3753.0,124.0,38.0,4762.27,0.8
7776,LL34 6,Total,4353.0,2097.0,2256.0,4310.0,43.0,43.0,1526.81,2.9
7777,LL35 0,Total,878.0,447.0,431.0,871.0,7.0,12.0,1128.22,0.8
7778,LL36 0,Total,1501.0,677.0,824.0,1446.0,55.0,15.0,151.75,9.9
7779,LL36 9,Total,3174.0,1541.0,1633.0,3116.0,58.0,58.0,16793.64,0.2
7780,LL37 2,Total,526.0,268.0,258.0,526.0,0.0,12.0,1206.94,0.4
7781,LL38 2,Total,721.0,357.0,364.0,717.0,4.0,8.0,288.11,2.5
7782,LL39 1,Total,310.0,170.0,140.0,292.0,18.0,12.0,3488.2,0.1
7783,LL40 1,Total,2141.0,1038.0,1103.0,2058.0,83.0,39.0,3325.17,0.6
7784,LL40 2,Total,1991.0,1003.0,988.0,1956.0,35.0,34.0,19770.14,0.1
7785,LL41 3,Total,3004.0,1498.0,1506.0,2997.0,7.0,24.0,2864.14,1.0
7786,LL41 4,Total,3475.0,1694.0,1781.0,3445.0,30.0,46.0,18706.18,0.2
7787,LL42 1,Total,2522.0,1237.0,1285.0,2470.0,52.0,26.0,1600.34,1.6
7788,LL43 2,Total,467.0,219.0,248.0,458.0,9.0,3.0,372.52,1.3
7789,LL44 2,Total,1073.0,523.0,550.0,1057.0,16.0,13.0,4182.85,0.3
7790,LL45 2,Total,645.0,316.0,329.0,632.0,13.0,12.0,5024.45,0.1
7791,LL46 2,Total,1900.0,938.0,962.0,1829.0,71.0,15.0,3259.39,0.6
7792,LL47 6,Total,550.0,278.0,272.0,547.0,3.0,9.0,4396.12,0.1
7793,LL48 6,Total,2587.0,1277.0,1310.0,2564.0,23.0,44.0,4132.79,0.6
7794,LL49 9,Total,4651.0,2283.0,2368.0,4547.0,104.0,71.0,5290.03,0.9
7795,LL51 9,Total,630.0,329.0,301.0,630.0,0.0,2.0,5490.71,0.1
7796,LL52 0,Total,2652.0,1253.0,1399.0,2583.0,69.0,42.0,2576.57,1.0
7797,LL53 5,Total,4618.0,2296.0,2322.0,4578.0,40.0,70.0,1967.11,2.3
7798,LL53 6,Total,5578.0,2698.0,2880.0,5561.0,17.0,72.0,10000.59,0.6
7799,LL53 7,Total,3475.0,1729.0,1746.0,3451.0,24.0,75.0,7533.57,0.5
7800,LL53 8,Total,3552.0,1798.0,1754.0,3552.0,0.0,61.0,13319.55,0.3
7801,LL54 5,Total,3267.0,1633.0,1634.0,3263.0,4.0,45.0,9767.45,0.3
7802,LL54 6,Total,4135.0,1967.0,2168.0,4112.0,23.0,46.0,4276.26,1.0
7803,LL54 7,Total,3840.0,1913.0,1927.0,3820.0,20.0,85.0,6577.65,0.6
7804,LL55 1,Total,5170.0,2523.0,2647.0,5085.0,85.0,85.0,495.79,10.4
7805,LL55 2,Total,6804.0,3308.0,3496.0,6752.0,52.0,80.0,1208.74,5.6
7806,LL55 3,Total,3137.0,1549.0,1588.0,3123.0,14.0,37.0,3420.03,0.9
7807,LL55 4,Total,6582.0,3221.0,3361.0,6479.0,103.0,96.0,15988.86,0.4
7808,LL56 4,Total,2284.0,1145.0,1139.0,2212.0,72.0,33.0,589.92,3.9
7809,LL57 1,Total,6111.0,3000.0,3111.0,5737.0,374.0,49.0,192.08,31.8
7810,LL57 2,Total,9872.0,4857.0,5015.0,7546.0,2326.0,203.0,616.16,16.0
7811,LL57 3,Total,5624.0,2764.0,2860.0,5601.0,23.0,78.0,4997.92,1.1
7812,LL57 4,Total,6076.0,3001.0,3075.0,6060.0,16.0,61.0,5600.06,1.1
7813,LL58 8,Total,3858.0,1859.0,1999.0,3819.0,39.0,68.0,3402.39,1.1
7814,LL59 5,Total,5630.0,2733.0,2897.0,5591.0,39.0,99.0,2662.79,2.1
7815,LL60 6,Total,3149.0,1573.0,1576.0,3149.0,0.0,48.0,5429.1,0.6
7816,LL61 5,Total,3107.0,1487.0,1620.0,2979.0,128.0,58.0,366.53,8.5
7817,LL61 6,Total,2944.0,1430.0,1514.0,2891.0,53.0,34.0,4749.89,0.6
7818,LL62 5,Total,1704.0,823.0,881.0,1666.0,38.0,27.0,4088.48,0.4
7819,LL63 5,Total,1370.0,682.0,688.0,1370.0,0.0,18.0,3923.64,0.3
7820,LL64 5,Total,1008.0,489.0,519.0,992.0,16.0,16.0,241.82,4.2
7821,LL65 1,Total,5358.0,2698.0,2660.0,5302.0,56.0,35.0,352.18,15.2
7822,LL65 2,Total,8301.0,4058.0,4243.0,8223.0,78.0,66.0,3138.88,2.6
7823,LL65 3,Total,6525.0,3282.0,3243.0,6352.0,173.0,51.0,7524.94,0.9
7824,LL65 4,Total,3490.0,1745.0,1745.0,3472.0,18.0,28.0,9213.6,0.4
7825,LL67 0,Total,1357.0,672.0,685.0,1357.0,0.0,7.0,1372.64,1.0
7826,LL68 0,Total,1293.0,641.0,652.0,1291.0,2.0,16.0,2352.31,0.5
7827,LL68 9,Total,5092.0,2525.0,2567.0,5036.0,56.0,54.0,4854.35,1.0
7828,LL69 9,Total,595.0,303.0,292.0,595.0,0.0,9.0,116.2,5.1
7829,LL70 9,Total,354.0,172.0,182.0,354.0,0.0,4.0,1323.71,0.3
7830,LL71 7,Total,227.0,111.0,116.0,223.0,4.0,0.0,1511.73,0.2
7831,LL71 8,Total,1499.0,770.0,729.0,1499.0,0.0,16.0,2796.12,0.5
7832,LL72 8,Total,710.0,334.0,376.0,710.0,0.0,10.0,66.74,10.6
7833,LL73 8,Total,254.0,127.0,127.0,254.0,0.0,9.0,1140.81,0.2
7834,LL74 8,Total,2236.0,1062.0,1174.0,2229.0,7.0,26.0,333.8,6.7
7835,LL75 8,Total,1491.0,713.0,778.0,1429.0,62.0,22.0,1833.64,0.8
7836,LL76 8,Total,324.0,173.0,151.0,316.0,8.0,6.0,476.33,0.7
7837,LL77 7,Total,7366.0,3558.0,3808.0,7333.0,33.0,102.0,7517.65,1.0
7838,LL78 8,Total,509.0,254.0,255.0,509.0,0.0,19.0,333.84,1.5
7839,NP10 0,Total,1497.0,753.0,744.0,1497.0,0.0,29.0,77.29,19.4
7840,NP10 8,Total,12113.0,5907.0,6206.0,12109.0,4.0,156.0,3884.9,3.1
7841,NP10 9,Total,9591.0,4686.0,4905.0,9537.0,54.0,152.0,808.71,11.9
7842,NP11 3,Total,4938.0,2452.0,2486.0,4900.0,38.0,43.0,565.3,8.7
7843,NP11 4,Total,5779.0,2870.0,2909.0,5701.0,78.0,52.0,795.69,7.3
7844,NP11 5,Total,6609.0,3297.0,3312.0,6578.0,31.0,42.0,1521.04,4.3
7845,NP11 6,Total,11371.0,5539.0,5832.0,11364.0,7.0,80.0,739.07,15.4
7846,NP11 7,Total,9099.0,4455.0,4644.0,8986.0,113.0,75.0,2922.23,3.1
7847,NP12 0,Total,8020.0,3944.0,4076.0,7962.0,58.0,50.0,2046.89,3.9
7848,NP12 1,Total,8496.0,4149.0,4347.0,8427.0,69.0,70.0,423.05,20.1
7849,NP12 2,Total,8849.0,4375.0,4474.0,8790.0,59.0,60.0,594.81,14.9
7850,NP12 3,Total,8159.0,3966.0,4193.0,8114.0,45.0,57.0,335.1,24.3
7851,NP13 1,Total,8778.0,4307.0,4471.0,8688.0,90.0,51.0,1444.05,6.1
7852,NP13 2,Total,6241.0,3146.0,3095.0,6241.0,0.0,40.0,1371.63,4.6
7853,NP13 3,Total,4808.0,2395.0,2413.0,4781.0,27.0,33.0,794.26,6.1
7854,NP15 1,Total,5410.0,2875.0,2535.0,5007.0,403.0,131.0,8519.82,0.6
7855,NP15 2,Total,2456.0,1213.0,1243.0,2374.0,82.0,45.0,5351.33,0.5
7856,NP16 5,Total,11395.0,5500.0,5895.0,11269.0,126.0,169.0,510.23,22.3
7857,NP16 6,Total,6907.0,3472.0,3435.0,6861.0,46.0,204.0,13158.78,0.5
7858,NP16 7,Total,5653.0,2793.0,2860.0,5386.0,267.0,90.0,2756.8,2.1
7859,NP18 1,Total,4796.0,2306.0,2490.0,4688.0,108.0,129.0,2587.53,1.9
7860,NP18 2,Total,6318.0,3122.0,3196.0,6260.0,58.0,86.0,5292.01,1.2
7861,NP18 3,Total,6163.0,3002.0,3161.0,5506.0,657.0,141.0,541.39,11.4
7862,NP19 0,Total,10862.0,5477.0,5385.0,10792.0,70.0,59.0,181.85,59.7
7863,NP19 4,Total,4917.0,2387.0,2530.0,4917.0,0.0,35.0,309.83,15.9
7864,NP19 7,Total,12838.0,6343.0,6495.0,12831.0,7.0,116.0,280.55,45.8
7865,NP19 8,Total,9322.0,4667.0,4655.0,9261.0,61.0,61.0,148.3,62.9
7866,NP19 9,Total,13684.0,6499.0,7185.0,13621.0,63.0,79.0,355.84,38.5
7867,NP20 1,Total,692.0,393.0,299.0,688.0,4.0,4.0,35.03,19.8
7868,NP20 2,Total,7516.0,3802.0,3714.0,7470.0,46.0,68.0,554.87,13.5
7869,NP20 3,Total,10983.0,5319.0,5664.0,10917.0,66.0,89.0,466.58,23.5
7870,NP20 4,Total,6510.0,3273.0,3237.0,6268.0,242.0,81.0,148.93,43.7
7871,NP20 5,Total,9485.0,4599.0,4886.0,9423.0,62.0,109.0,316.38,30.0
7872,NP20 6,Total,7997.0,3850.0,4147.0,7925.0,72.0,66.0,207.1,38.6
7873,NP20 7,Total,7606.0,3644.0,3962.0,7556.0,50.0,26.0,513.66,14.8
7874,NP22 3,Total,7673.0,3741.0,3932.0,7577.0,96.0,54.0,980.23,7.8
7875,NP22 4,Total,7430.0,3576.0,3854.0,7421.0,9.0,64.0,2187.33,3.4
7876,NP22 5,Total,6921.0,3357.0,3564.0,6886.0,35.0,54.0,1915.18,3.6
7877,NP23 4,Total,10165.0,5023.0,5142.0,10031.0,134.0,87.0,1316.97,7.7
7878,NP23 5,Total,10748.0,5251.0,5497.0,10647.0,101.0,80.0,1164.83,9.2
7879,NP23 6,Total,8419.0,4106.0,4313.0,8338.0,81.0,70.0,688.71,12.2
7880,NP23 7,Total,2739.0,1356.0,1383.0,2734.0,5.0,23.0,725.26,3.8
7881,NP23 8,Total,1434.0,722.0,712.0,1414.0,20.0,13.0,403.8,3.6
7882,NP24 6,Total,4966.0,2469.0,2497.0,4905.0,61.0,23.0,964.09,5.2
7883,NP25 3,Total,5329.0,2597.0,2732.0,4998.0,331.0,144.0,2224.54,2.4
7884,NP25 4,Total,3486.0,1742.0,1744.0,3391.0,95.0,87.0,7667.63,0.5
7885,NP25 5,Total,6349.0,3059.0,3290.0,6233.0,116.0,131.0,6150.28,1.0
7886,NP26 3,Total,9305.0,4596.0,4709.0,9288.0,17.0,152.0,5141.32,1.8
7887,NP26 4,Total,7669.0,3806.0,3863.0,7628.0,41.0,92.0,269.45,28.5
7888,NP26 5,Total,5547.0,2762.0,2785.0,5505.0,42.0,85.0,2228.21,2.5
7889,NP4  0,Total,7833.0,3808.0,4025.0,7787.0,46.0,85.0,5374.94,1.5
7890,NP4  5,Total,9299.0,4583.0,4716.0,9198.0,101.0,89.0,1039.88,8.9
7891,NP4  6,Total,7191.0,3509.0,3682.0,7104.0,87.0,43.0,1235.82,5.8
7892,NP4  7,Total,6882.0,3348.0,3534.0,6802.0,80.0,47.0,2268.32,3.0
7893,NP4  8,Total,8277.0,4081.0,4196.0,8231.0,46.0,57.0,1827.85,4.5
7894,NP4  9,Total,6055.0,2978.0,3077.0,6026.0,29.0,29.0,1782.98,3.4
7895,NP44 1,Total,8280.0,4070.0,4210.0,8244.0,36.0,70.0,368.77,22.5
7896,NP44 2,Total,5440.0,2594.0,2846.0,5440.0,0.0,60.0,225.33,24.1
7897,NP44 3,Total,7181.0,3486.0,3695.0,7047.0,134.0,50.0,842.9,8.5
7898,NP44 4,Total,6680.0,3215.0,3465.0,6680.0,0.0,42.0,145.2,46.0
7899,NP44 5,Total,5788.0,2794.0,2994.0,5758.0,30.0,56.0,717.35,8.1
7900,NP44 6,Total,5172.0,2549.0,2623.0,5096.0,76.0,84.0,255.11,20.3
7901,NP44 7,Total,5273.0,2575.0,2698.0,5246.0,27.0,50.0,1107.05,4.8
7902,NP44 8,Total,3361.0,1590.0,1771.0,3314.0,47.0,41.0,493.77,6.8
7903,NP7  0,Total,3899.0,1906.0,1993.0,3813.0,86.0,74.0,1825.4,2.1
7904,NP7  5,Total,4705.0,2199.0,2506.0,4648.0,57.0,69.0,172.25,27.3
7905,NP7  6,Total,5831.0,2820.0,3011.0,5826.0,5.0,51.0,204.35,28.5
7906,NP7  7,Total,3030.0,1459.0,1571.0,2927.0,103.0,54.0,7626.13,0.4
7907,NP7  8,Total,3164.0,1552.0,1612.0,3149.0,15.0,68.0,13681.28,0.2
7908,NP7  9,Total,5442.0,2656.0,2786.0,5393.0,49.0,93.0,8745.95,0.6
7909,NP8  1,Total,5547.0,2719.0,2828.0,5481.0,66.0,131.0,19741.69,0.3
7910,SA1  1,Total,3290.0,1993.0,1297.0,3257.0,33.0,28.0,101.57,32.4
7911,SA1  2,Total,5442.0,2738.0,2704.0,5396.0,46.0,27.0,169.46,32.1
7912,SA1  3,Total,3863.0,2150.0,1713.0,3620.0,243.0,25.0,58.36,66.2
